sub_id,step,action,held,target,yield,max_level,points,total_points,log_total_points,held_shape,held_texture,held_level,target_shape,target_texture,target_level,yield_shape,yield_texture,yield_level,condition,version
91,8,combine,circle_stripes_1,square_stripes_0,circle_stripes_2,2,0,200,5.29831736654804,circle,stripes,1,square,stripes,0,circle,stripes,2,hard,original
91,9,combine,circle_stripes_2,circle_stripes_0,,2,0,200,5.29831736654804,circle,stripes,2,circle,stripes,0,,,0,hard,original
91,10,consume,circle_stripes_2,,,2,100,300,5.7037824746562,circle,stripes,2,,,0,,,0,hard,original
91,11,combine,diamond_plain_0,triangle_plain_0,diamond_plain_1,2,0,300,5.7037824746562,diamond,plain,0,triangle,plain,0,diamond,plain,1,hard,original
91,12,combine,diamond_plain_1,triangle_dots_0,diamond_dots_2,2,0,300,5.7037824746562,diamond,plain,1,triangle,dots,0,diamond,dots,2,hard,original
91,13,combine,diamond_dots_2,triangle_dots_0,diamond_dots_3,3,0,300,5.7037824746562,diamond,dots,2,triangle,dots,0,diamond,dots,3,hard,original
91,14,combine,diamond_dots_3,triangle_checkered_0,diamond_checkered_4,4,0,300,5.7037824746562,diamond,dots,3,triangle,checkered,0,diamond,checkered,4,hard,original
91,15,combine,diamond_checkered_4,triangle_plain_0,,4,0,300,5.7037824746562,diamond,checkered,4,triangle,plain,0,,,0,hard,original
91,16,consume,diamond_checkered_4,,,4,10000,10300,9.23989917421773,diamond,checkered,4,,,0,,,0,hard,original
91,17,combine,triangle_plain_0,diamond_plain_0,triangle_plain_1,4,0,10300,9.23989917421773,triangle,plain,0,diamond,plain,0,triangle,plain,1,hard,original
91,18,combine,triangle_plain_1,diamond_stripes_0,triangle_stripes_2,4,0,10300,9.23989917421773,triangle,plain,1,diamond,stripes,0,triangle,stripes,2,hard,original
91,19,combine,triangle_stripes_2,diamond_dots_0,triangle_dots_3,4,0,10300,9.23989917421773,triangle,stripes,2,diamond,dots,0,triangle,dots,3,hard,original
91,20,consume,triangle_dots_3,,,4,1000,11300,9.33255800470043,triangle,dots,3,,,0,,,0,hard,original
91,21,combine,circle_plain_0,square_plain_0,circle_plain_1,4,0,11300,9.33255800470043,circle,plain,0,square,plain,0,circle,plain,1,hard,original
91,22,combine,circle_plain_1,square_dots_0,circle_dots_2,4,0,11300,9.33255800470043,circle,plain,1,square,dots,0,circle,dots,2,hard,original
91,23,combine,circle_dots_2,square_plain_0,,4,0,11300,9.33255800470043,circle,dots,2,square,plain,0,,,0,hard,original
91,24,combine,circle_dots_2,square_dots_0,circle_dots_3,4,0,11300,9.33255800470043,circle,dots,2,square,dots,0,circle,dots,3,hard,original
91,25,combine,circle_dots_3,square_checkered_0,circle_checkered_4,4,0,11300,9.33255800470043,circle,dots,3,square,checkered,0,circle,checkered,4,hard,original
91,26,consume,circle_checkered_4,,,4,10000,21300,9.96646235169752,circle,checkered,4,,,0,,,0,hard,original
91,27,combine,circle_plain_0,square_plain_0,circle_plain_1,4,0,21300,9.96646235169752,circle,plain,0,square,plain,0,circle,plain,1,hard,original
91,28,combine,circle_plain_1,square_checkered_0,circle_checkered_2,4,0,21300,9.96646235169752,circle,plain,1,square,checkered,0,circle,checkered,2,hard,original
91,29,consume,circle_checkered_2,,,4,100,21400,9.97114620100994,circle,checkered,2,,,0,,,0,hard,original
91,30,combine,circle_dots_0,circle_checkered_0,,4,0,21400,9.97114620100994,circle,dots,0,circle,checkered,0,,,0,hard,original
91,31,consume,circle_checkered_0,,,4,1,21401,9.97119292889014,circle,checkered,0,,,0,,,0,hard,original
91,32,consume,circle_checkered_0,,,4,1,21402,9.97123965458695,circle,checkered,0,,,0,,,0,hard,original
91,33,consume,circle_dots_0,,,4,1,21403,9.97128637810056,circle,dots,0,,,0,,,0,hard,original
91,34,consume,diamond_dots_0,,,4,1,21404,9.9713330994312,diamond,dots,0,,,0,,,0,hard,original
91,35,consume,circle_stripes_0,,,4,1,21405,9.97137981857905,circle,stripes,0,,,0,,,0,hard,original
95,1,combine,triangle_dots_0,triangle_stripes_0,,0,0,0,0,triangle,dots,0,triangle,stripes,0,,,0,medium,corrected
95,2,combine,triangle_dots_0,diamond_checkered_0,triangle_checkered_1,1,0,0,0,triangle,dots,0,diamond,checkered,0,triangle,checkered,1,medium,corrected
95,3,combine,triangle_checkered_1,triangle_plain_0,,1,0,0,0,triangle,checkered,1,triangle,plain,0,,,0,medium,corrected
95,4,combine,triangle_checkered_1,triangle_checkered_0,,1,0,0,0,triangle,checkered,1,triangle,checkered,0,,,0,medium,corrected
95,5,combine,triangle_checkered_1,diamond_dots_0,triangle_dots_2,2,0,0,0,triangle,checkered,1,diamond,dots,0,triangle,dots,2,medium,corrected
95,6,combine,triangle_dots_2,diamond_stripes_0,triangle_stripes_3,3,0,0,0,triangle,dots,2,diamond,stripes,0,triangle,stripes,3,medium,corrected
95,7,combine,triangle_stripes_3,square_dots_0,,3,0,0,0,triangle,stripes,3,square,dots,0,,,0,medium,corrected
95,8,combine,triangle_stripes_3,square_dots_0,,3,0,0,0,triangle,stripes,3,square,dots,0,,,0,medium,corrected
95,9,combine,triangle_stripes_3,circle_stripes_0,,3,0,0,0,triangle,stripes,3,circle,stripes,0,,,0,medium,corrected
95,10,combine,triangle_stripes_3,square_dots_0,,3,0,0,0,triangle,stripes,3,square,dots,0,,,0,medium,corrected
95,11,combine,triangle_stripes_3,square_dots_0,,3,0,0,0,triangle,stripes,3,square,dots,0,,,0,medium,corrected
95,12,combine,triangle_stripes_3,triangle_dots_0,,3,0,0,0,triangle,stripes,3,triangle,dots,0,,,0,medium,corrected
95,13,combine,triangle_stripes_3,diamond_checkered_0,triangle_checkered_4,4,0,0,0,triangle,stripes,3,diamond,checkered,0,triangle,checkered,4,medium,corrected
95,14,consume,triangle_checkered_4,,,4,10000,10000,9.21034037197618,triangle,checkered,4,,,0,,,0,medium,corrected
95,15,combine,triangle_dots_0,diamond_stripes_0,triangle_stripes_1,4,0,10000,9.21034037197618,triangle,dots,0,diamond,stripes,0,triangle,stripes,1,medium,corrected
95,16,consume,triangle_stripes_1,,,4,10,10010,9.21133987230927,triangle,stripes,1,,,0,,,0,medium,corrected
95,17,combine,circle_checkered_0,square_dots_0,circle_dots_1,4,0,10010,9.21133987230927,circle,checkered,0,square,dots,0,circle,dots,1,medium,corrected
95,18,consume,circle_dots_1,,,4,10,10020,9.21233837463886,circle,dots,1,,,0,,,0,medium,corrected
95,19,combine,circle_stripes_0,square_checkered_0,circle_checkered_1,4,0,10020,9.21233837463886,circle,stripes,0,square,checkered,0,circle,checkered,1,medium,corrected
95,20,consume,circle_checkered_1,,,4,10,10030,9.21333588095598,circle,checkered,1,,,0,,,0,medium,corrected
95,21,combine,circle_checkered_0,square_stripes_0,circle_stripes_1,4,0,10030,9.21333588095598,circle,checkered,0,square,stripes,0,circle,stripes,1,medium,corrected
95,22,consume,circle_stripes_1,,,4,10,10040,9.21433239324572,circle,stripes,1,,,0,,,0,medium,corrected
95,23,combine,circle_plain_0,square_plain_0,,4,0,10040,9.21433239324572,circle,plain,0,square,plain,0,,,0,medium,corrected
95,24,combine,circle_plain_0,square_plain_0,,4,0,10040,9.21433239324572,circle,plain,0,square,plain,0,,,0,medium,corrected
95,25,combine,circle_plain_0,diamond_dots_0,,4,0,10040,9.21433239324572,circle,plain,0,diamond,dots,0,,,0,medium,corrected
95,26,combine,circle_plain_0,triangle_checkered_0,,4,0,10040,9.21433239324572,circle,plain,0,triangle,checkered,0,,,0,medium,corrected
95,27,combine,circle_plain_0,triangle_checkered_0,,4,0,10040,9.21433239324572,circle,plain,0,triangle,checkered,0,,,0,medium,corrected
95,28,combine,circle_plain_0,circle_stripes_0,,4,0,10040,9.21433239324572,circle,plain,0,circle,stripes,0,,,0,medium,corrected
95,29,combine,circle_plain_0,square_stripes_0,circle_stripes_1,4,0,10040,9.21433239324572,circle,plain,0,square,stripes,0,circle,stripes,1,medium,corrected
95,30,consume,circle_stripes_1,,,4,10,10050,9.21532791348722,circle,stripes,1,,,0,,,0,medium,corrected
95,31,combine,triangle_checkered_0,diamond_dots_0,triangle_dots_1,4,0,10050,9.21532791348722,triangle,checkered,0,diamond,dots,0,triangle,dots,1,medium,corrected
95,32,consume,triangle_dots_1,,,4,10,10060,9.21632244365373,triangle,dots,1,,,0,,,0,medium,corrected
95,33,combine,circle_stripes_0,square_checkered_0,circle_checkered_1,4,0,10060,9.21632244365373,circle,stripes,0,square,checkered,0,circle,checkered,1,medium,corrected
95,34,consume,circle_checkered_1,,,4,10,10070,9.21731598571261,circle,checkered,1,,,0,,,0,medium,corrected
95,35,combine,circle_dots_0,square_dots_0,,4,0,10070,9.21731598571261,circle,dots,0,square,dots,0,,,0,medium,corrected
95,36,combine,circle_dots_0,square_dots_0,,4,0,10070,9.21731598571261,circle,dots,0,square,dots,0,,,0,medium,corrected
95,37,combine,circle_dots_0,circle_plain_0,,4,0,10070,9.21731598571261,circle,dots,0,circle,plain,0,,,0,medium,corrected
95,38,combine,circle_dots_0,square_dots_0,,4,0,10070,9.21731598571261,circle,dots,0,square,dots,0,,,0,medium,corrected
95,39,combine,circle_dots_0,square_dots_0,,4,0,10070,9.21731598571261,circle,dots,0,square,dots,0,,,0,medium,corrected
95,40,combine,circle_dots_0,triangle_checkered_0,,4,0,10070,9.21731598571261,circle,dots,0,triangle,checkered,0,,,0,medium,corrected
97,1,combine,square_plain_0,diamond_plain_0,,0,0,0,0,square,plain,0,diamond,plain,0,,,0,medium,corrected
97,2,combine,square_plain_0,square_dots_0,,0,0,0,0,square,plain,0,square,dots,0,,,0,medium,corrected
97,3,combine,square_plain_0,square_stripes_0,,0,0,0,0,square,plain,0,square,stripes,0,,,0,medium,corrected
97,4,combine,square_plain_0,square_checkered_0,,0,0,0,0,square,plain,0,square,checkered,0,,,0,medium,corrected
97,5,combine,square_plain_0,triangle_stripes_0,,0,0,0,0,square,plain,0,triangle,stripes,0,,,0,medium,corrected
97,6,combine,square_plain_0,triangle_checkered_0,,0,0,0,0,square,plain,0,triangle,checkered,0,,,0,medium,corrected
97,7,combine,square_plain_0,diamond_stripes_0,,0,0,0,0,square,plain,0,diamond,stripes,0,,,0,medium,corrected
97,8,combine,square_plain_0,triangle_dots_0,,0,0,0,0,square,plain,0,triangle,dots,0,,,0,medium,corrected
97,9,combine,square_checkered_0,circle_stripes_0,square_stripes_1,1,0,0,0,square,checkered,0,circle,stripes,0,square,stripes,1,medium,corrected
97,10,combine,square_stripes_1,square_stripes_0,,1,0,0,0,square,stripes,1,square,stripes,0,,,0,medium,corrected
97,11,combine,square_stripes_1,circle_dots_0,square_dots_2,2,0,0,0,square,stripes,1,circle,dots,0,square,dots,2,medium,corrected
97,12,consume,square_dots_2,,,2,100,100,4.60517018598809,square,dots,2,,,0,,,0,medium,corrected
97,13,combine,square_dots_0,diamond_plain_0,,2,0,100,4.60517018598809,square,dots,0,diamond,plain,0,,,0,medium,corrected
97,14,combine,square_dots_0,circle_plain_0,square_plain_1,2,0,100,4.60517018598809,square,dots,0,circle,plain,0,square,plain,1,medium,corrected
97,15,combine,square_plain_1,square_stripes_0,,2,0,100,4.60517018598809,square,plain,1,square,stripes,0,,,0,medium,corrected
97,16,combine,square_plain_1,triangle_plain_0,,2,0,100,4.60517018598809,square,plain,1,triangle,plain,0,,,0,medium,corrected
97,17,combine,square_plain_1,circle_checkered_0,square_checkered_2,2,0,100,4.60517018598809,square,plain,1,circle,checkered,0,square,checkered,2,medium,corrected
97,18,combine,square_checkered_2,square_checkered_0,,2,0,100,4.60517018598809,square,checkered,2,square,checkered,0,,,0,medium,corrected
97,19,combine,square_checkered_2,diamond_dots_0,,2,0,100,4.60517018598809,square,checkered,2,diamond,dots,0,,,0,medium,corrected
97,20,combine,square_checkered_2,square_dots_0,,2,0,100,4.60517018598809,square,checkered,2,square,dots,0,,,0,medium,corrected
97,21,combine,square_checkered_2,triangle_checkered_0,,2,0,100,4.60517018598809,square,checkered,2,triangle,checkered,0,,,0,medium,corrected
97,22,combine,square_checkered_2,triangle_stripes_0,,2,0,100,4.60517018598809,square,checkered,2,triangle,stripes,0,,,0,medium,corrected
97,23,combine,square_checkered_2,square_plain_0,,2,0,100,4.60517018598809,square,checkered,2,square,plain,0,,,0,medium,corrected
97,24,combine,square_checkered_2,circle_plain_0,square_plain_3,3,0,100,4.60517018598809,square,checkered,2,circle,plain,0,square,plain,3,medium,corrected
97,25,consume,square_plain_3,,,3,1000,1100,7.00306545878646,square,plain,3,,,0,,,0,medium,corrected
97,26,combine,square_dots_0,triangle_stripes_0,,3,0,1100,7.00306545878646,square,dots,0,triangle,stripes,0,,,0,medium,corrected
97,27,combine,square_dots_0,triangle_checkered_0,,3,0,1100,7.00306545878646,square,dots,0,triangle,checkered,0,,,0,medium,corrected
97,28,combine,square_dots_0,diamond_dots_0,,3,0,1100,7.00306545878646,square,dots,0,diamond,dots,0,,,0,medium,corrected
97,29,combine,square_dots_0,square_checkered_0,,3,0,1100,7.00306545878646,square,dots,0,square,checkered,0,,,0,medium,corrected
97,30,combine,square_dots_0,triangle_plain_0,,3,0,1100,7.00306545878646,square,dots,0,triangle,plain,0,,,0,medium,corrected
97,31,combine,square_dots_0,square_checkered_0,,3,0,1100,7.00306545878646,square,dots,0,square,checkered,0,,,0,medium,corrected
97,32,combine,square_dots_0,diamond_dots_0,,3,0,1100,7.00306545878646,square,dots,0,diamond,dots,0,,,0,medium,corrected
97,33,combine,square_dots_0,diamond_stripes_0,,3,0,1100,7.00306545878646,square,dots,0,diamond,stripes,0,,,0,medium,corrected
97,34,combine,square_dots_0,circle_dots_0,,3,0,1100,7.00306545878646,square,dots,0,circle,dots,0,,,0,medium,corrected
97,35,consume,square_dots_0,,,3,1,1101,7.00397413672268,square,dots,0,,,0,,,0,medium,corrected
97,36,combine,triangle_dots_0,square_plain_0,,3,0,1101,7.00397413672268,triangle,dots,0,square,plain,0,,,0,medium,corrected
97,37,combine,triangle_dots_0,triangle_stripes_0,,3,0,1101,7.00397413672268,triangle,dots,0,triangle,stripes,0,,,0,medium,corrected
97,38,combine,triangle_dots_0,triangle_checkered_0,,3,0,1101,7.00397413672268,triangle,dots,0,triangle,checkered,0,,,0,medium,corrected
97,39,combine,triangle_dots_0,square_checkered_0,,3,0,1101,7.00397413672268,triangle,dots,0,square,checkered,0,,,0,medium,corrected
97,40,consume,triangle_dots_0,,,3,1,1102,7.00488198971286,triangle,dots,0,,,0,,,0,medium,corrected
98,1,combine,triangle_dots_0,diamond_plain_0,triangle_plain_1,1,0,0,0,triangle,dots,0,diamond,plain,0,triangle,plain,1,medium,corrected
98,2,combine,triangle_plain_1,square_checkered_0,,1,0,0,0,triangle,plain,1,square,checkered,0,,,0,medium,corrected
98,3,combine,triangle_plain_1,circle_plain_0,,1,0,0,0,triangle,plain,1,circle,plain,0,,,0,medium,corrected
98,4,combine,triangle_plain_1,circle_checkered_0,,1,0,0,0,triangle,plain,1,circle,checkered,0,,,0,medium,corrected
98,5,combine,triangle_plain_1,diamond_dots_0,triangle_dots_2,2,0,0,0,triangle,plain,1,diamond,dots,0,triangle,dots,2,medium,corrected
98,6,combine,triangle_dots_2,diamond_stripes_0,triangle_stripes_3,3,0,0,0,triangle,dots,2,diamond,stripes,0,triangle,stripes,3,medium,corrected
98,7,combine,triangle_stripes_3,square_plain_0,,3,0,0,0,triangle,stripes,3,square,plain,0,,,0,medium,corrected
98,8,combine,triangle_stripes_3,diamond_dots_0,triangle_dots_4,4,0,0,0,triangle,stripes,3,diamond,dots,0,triangle,dots,4,medium,corrected
98,9,combine,triangle_dots_4,circle_dots_0,,4,0,0,0,triangle,dots,4,circle,dots,0,,,0,medium,corrected
98,10,combine,triangle_dots_4,square_stripes_0,,4,0,0,0,triangle,dots,4,square,stripes,0,,,0,medium,corrected
98,11,consume,triangle_dots_4,,,4,10000,10000,9.21034037197618,triangle,dots,4,,,0,,,0,medium,corrected
98,12,combine,triangle_dots_0,diamond_checkered_0,triangle_checkered_1,4,0,10000,9.21034037197618,triangle,dots,0,diamond,checkered,0,triangle,checkered,1,medium,corrected
98,13,combine,triangle_checkered_1,square_checkered_0,,4,0,10000,9.21034037197618,triangle,checkered,1,square,checkered,0,,,0,medium,corrected
98,14,combine,triangle_checkered_1,circle_plain_0,,4,0,10000,9.21034037197618,triangle,checkered,1,circle,plain,0,,,0,medium,corrected
98,15,combine,triangle_checkered_1,triangle_stripes_0,,4,0,10000,9.21034037197618,triangle,checkered,1,triangle,stripes,0,,,0,medium,corrected
98,16,combine,triangle_checkered_1,square_dots_0,,4,0,10000,9.21034037197618,triangle,checkered,1,square,dots,0,,,0,medium,corrected
98,17,combine,triangle_checkered_1,diamond_stripes_0,triangle_stripes_2,4,0,10000,9.21034037197618,triangle,checkered,1,diamond,stripes,0,triangle,stripes,2,medium,corrected
98,18,combine,triangle_stripes_2,square_checkered_0,,4,0,10000,9.21034037197618,triangle,stripes,2,square,checkered,0,,,0,medium,corrected
98,19,combine,triangle_stripes_2,circle_plain_0,,4,0,10000,9.21034037197618,triangle,stripes,2,circle,plain,0,,,0,medium,corrected
98,20,combine,triangle_stripes_2,triangle_stripes_0,,4,0,10000,9.21034037197618,triangle,stripes,2,triangle,stripes,0,,,0,medium,corrected
98,21,combine,triangle_stripes_2,square_dots_0,,4,0,10000,9.21034037197618,triangle,stripes,2,square,dots,0,,,0,medium,corrected
98,22,combine,triangle_stripes_2,triangle_checkered_0,,4,0,10000,9.21034037197618,triangle,stripes,2,triangle,checkered,0,,,0,medium,corrected
98,23,combine,triangle_stripes_2,triangle_plain_0,,4,0,10000,9.21034037197618,triangle,stripes,2,triangle,plain,0,,,0,medium,corrected
98,24,combine,triangle_stripes_2,diamond_plain_0,triangle_plain_3,4,0,10000,9.21034037197618,triangle,stripes,2,diamond,plain,0,triangle,plain,3,medium,corrected
98,25,combine,triangle_plain_3,circle_dots_0,,4,0,10000,9.21034037197618,triangle,plain,3,circle,dots,0,,,0,medium,corrected
98,26,combine,triangle_plain_3,square_stripes_0,,4,0,10000,9.21034037197618,triangle,plain,3,square,stripes,0,,,0,medium,corrected
98,27,combine,triangle_plain_3,circle_stripes_0,,4,0,10000,9.21034037197618,triangle,plain,3,circle,stripes,0,,,0,medium,corrected
98,28,combine,triangle_plain_3,square_checkered_0,,4,0,10000,9.21034037197618,triangle,plain,3,square,checkered,0,,,0,medium,corrected
98,29,combine,triangle_plain_3,circle_plain_0,,4,0,10000,9.21034037197618,triangle,plain,3,circle,plain,0,,,0,medium,corrected
98,30,combine,triangle_plain_3,triangle_stripes_0,,4,0,10000,9.21034037197618,triangle,plain,3,triangle,stripes,0,,,0,medium,corrected
98,31,combine,triangle_plain_3,square_dots_0,,4,0,10000,9.21034037197618,triangle,plain,3,square,dots,0,,,0,medium,corrected
98,32,combine,triangle_plain_3,triangle_checkered_0,,4,0,10000,9.21034037197618,triangle,plain,3,triangle,checkered,0,,,0,medium,corrected
98,33,combine,triangle_plain_3,circle_checkered_0,,4,0,10000,9.21034037197618,triangle,plain,3,circle,checkered,0,,,0,medium,corrected
98,34,combine,triangle_plain_3,diamond_checkered_0,triangle_checkered_4,4,0,10000,9.21034037197618,triangle,plain,3,diamond,checkered,0,triangle,checkered,4,medium,corrected
98,35,combine,triangle_checkered_4,triangle_stripes_0,,4,0,10000,9.21034037197618,triangle,checkered,4,triangle,stripes,0,,,0,medium,corrected
98,36,combine,triangle_checkered_4,circle_plain_0,,4,0,10000,9.21034037197618,triangle,checkered,4,circle,plain,0,,,0,medium,corrected
98,37,combine,triangle_checkered_4,square_checkered_0,,4,0,10000,9.21034037197618,triangle,checkered,4,square,checkered,0,,,0,medium,corrected
98,38,combine,triangle_checkered_4,circle_stripes_0,,4,0,10000,9.21034037197618,triangle,checkered,4,circle,stripes,0,,,0,medium,corrected
98,39,combine,triangle_checkered_4,square_plain_0,,4,0,10000,9.21034037197618,triangle,checkered,4,square,plain,0,,,0,medium,corrected
98,40,consume,triangle_checkered_4,,,4,10000,20000,9.90348755253613,triangle,checkered,4,,,0,,,0,medium,corrected
100,1,combine,square_stripes_0,circle_plain_0,square_plain_1,1,0,0,0,square,stripes,0,circle,plain,0,square,plain,1,medium,corrected
100,2,combine,square_plain_1,square_checkered_0,,1,0,0,0,square,plain,1,square,checkered,0,,,0,medium,corrected
100,3,combine,square_plain_1,circle_checkered_0,square_checkered_2,2,0,0,0,square,plain,1,circle,checkered,0,square,checkered,2,medium,corrected
100,4,combine,square_checkered_2,triangle_plain_0,,2,0,0,0,square,checkered,2,triangle,plain,0,,,0,medium,corrected
100,5,combine,square_checkered_2,diamond_stripes_0,,2,0,0,0,square,checkered,2,diamond,stripes,0,,,0,medium,corrected
100,6,combine,square_checkered_2,square_dots_0,,2,0,0,0,square,checkered,2,square,dots,0,,,0,medium,corrected
100,7,combine,square_checkered_2,circle_dots_0,square_dots_3,3,0,0,0,square,checkered,2,circle,dots,0,square,dots,3,medium,corrected
100,8,combine,square_dots_3,triangle_plain_0,,3,0,0,0,square,dots,3,triangle,plain,0,,,0,medium,corrected
100,9,combine,square_dots_3,diamond_stripes_0,,3,0,0,0,square,dots,3,diamond,stripes,0,,,0,medium,corrected
100,10,combine,square_dots_3,square_checkered_0,,3,0,0,0,square,dots,3,square,checkered,0,,,0,medium,corrected
100,11,combine,square_dots_3,square_checkered_0,,3,0,0,0,square,dots,3,square,checkered,0,,,0,medium,corrected
100,12,combine,square_dots_3,circle_checkered_0,square_checkered_4,4,0,0,0,square,dots,3,circle,checkered,0,square,checkered,4,medium,corrected
100,13,combine,square_checkered_4,triangle_checkered_0,,4,0,0,0,square,checkered,4,triangle,checkered,0,,,0,medium,corrected
100,14,combine,square_checkered_4,triangle_checkered_0,,4,0,0,0,square,checkered,4,triangle,checkered,0,,,0,medium,corrected
100,15,combine,square_checkered_4,diamond_stripes_0,,4,0,0,0,square,checkered,4,diamond,stripes,0,,,0,medium,corrected
100,16,combine,square_checkered_4,triangle_plain_0,,4,0,0,0,square,checkered,4,triangle,plain,0,,,0,medium,corrected
100,17,combine,square_checkered_4,triangle_plain_0,,4,0,0,0,square,checkered,4,triangle,plain,0,,,0,medium,corrected
100,18,combine,square_checkered_4,triangle_plain_0,,4,0,0,0,square,checkered,4,triangle,plain,0,,,0,medium,corrected
100,19,combine,square_checkered_4,square_stripes_0,,4,0,0,0,square,checkered,4,square,stripes,0,,,0,medium,corrected
100,20,combine,square_checkered_4,square_dots_0,,4,0,0,0,square,checkered,4,square,dots,0,,,0,medium,corrected
100,21,combine,square_checkered_4,circle_dots_0,square_dots_5,5,0,0,0,square,checkered,4,circle,dots,0,square,dots,5,medium,corrected
100,22,combine,square_dots_5,square_checkered_0,,5,0,0,0,square,dots,5,square,checkered,0,,,0,medium,corrected
100,23,combine,square_dots_5,diamond_checkered_0,,5,0,0,0,square,dots,5,diamond,checkered,0,,,0,medium,corrected
100,24,combine,square_dots_5,triangle_checkered_0,,5,0,0,0,square,dots,5,triangle,checkered,0,,,0,medium,corrected
100,25,combine,square_dots_5,diamond_checkered_0,,5,0,0,0,square,dots,5,diamond,checkered,0,,,0,medium,corrected
100,26,combine,square_dots_5,square_checkered_0,,5,0,0,0,square,dots,5,square,checkered,0,,,0,medium,corrected
100,27,combine,square_dots_5,circle_stripes_0,,5,0,0,0,square,dots,5,circle,stripes,0,,,0,medium,corrected
100,28,combine,square_dots_5,square_stripes_0,,5,0,0,0,square,dots,5,square,stripes,0,,,0,medium,corrected
100,29,combine,square_dots_5,square_stripes_0,,5,0,0,0,square,dots,5,square,stripes,0,,,0,medium,corrected
100,30,combine,square_dots_5,square_checkered_0,,5,0,0,0,square,dots,5,square,checkered,0,,,0,medium,corrected
100,31,combine,square_dots_5,circle_stripes_0,,5,0,0,0,square,dots,5,circle,stripes,0,,,0,medium,corrected
100,32,combine,square_dots_5,square_plain_0,,5,0,0,0,square,dots,5,square,plain,0,,,0,medium,corrected
100,33,combine,square_dots_5,square_plain_0,,5,0,0,0,square,dots,5,square,plain,0,,,0,medium,corrected
100,34,combine,square_dots_5,circle_plain_0,,5,0,0,0,square,dots,5,circle,plain,0,,,0,medium,corrected
100,35,combine,square_dots_5,triangle_plain_0,,5,0,0,0,square,dots,5,triangle,plain,0,,,0,medium,corrected
100,36,combine,square_dots_5,diamond_plain_0,,5,0,0,0,square,dots,5,diamond,plain,0,,,0,medium,corrected
100,37,combine,square_dots_5,diamond_plain_0,,5,0,0,0,square,dots,5,diamond,plain,0,,,0,medium,corrected
100,38,combine,square_dots_5,diamond_plain_0,,5,0,0,0,square,dots,5,diamond,plain,0,,,0,medium,corrected
100,39,combine,square_dots_5,diamond_plain_0,,5,0,0,0,square,dots,5,diamond,plain,0,,,0,medium,corrected
100,40,consume,square_dots_5,,,5,100000,100000,11.5129254649702,square,dots,5,,,0,,,0,medium,corrected
102,1,combine,diamond_plain_0,triangle_plain_0,,0,0,0,0,diamond,plain,0,triangle,plain,0,,,0,medium,corrected
102,2,combine,triangle_plain_0,diamond_plain_0,,0,0,0,0,triangle,plain,0,diamond,plain,0,,,0,medium,corrected
102,3,combine,square_stripes_0,circle_stripes_0,,0,0,0,0,square,stripes,0,circle,stripes,0,,,0,medium,corrected
102,4,combine,square_stripes_0,circle_dots_0,square_dots_1,1,0,0,0,square,stripes,0,circle,dots,0,square,dots,1,medium,corrected
102,5,combine,square_plain_0,circle_checkered_0,square_checkered_1,1,0,0,0,square,plain,0,circle,checkered,0,square,checkered,1,medium,corrected
102,6,combine,square_checkered_1,square_dots_1,,1,0,0,0,square,checkered,1,square,dots,1,,,0,medium,corrected
102,7,combine,square_checkered_1,circle_dots_0,square_dots_2,2,0,0,0,square,checkered,1,circle,dots,0,square,dots,2,medium,corrected
102,8,combine,square_dots_2,circle_plain_0,square_plain_3,3,0,0,0,square,dots,2,circle,plain,0,square,plain,3,medium,corrected
102,9,combine,square_plain_3,circle_stripes_0,square_stripes_4,4,0,0,0,square,plain,3,circle,stripes,0,square,stripes,4,medium,corrected
102,10,combine,square_stripes_4,circle_checkered_0,square_checkered_5,5,0,0,0,square,stripes,4,circle,checkered,0,square,checkered,5,medium,corrected
102,11,consume,square_checkered_5,,,5,100000,100000,11.5129254649702,square,checkered,5,,,0,,,0,medium,corrected
102,12,combine,triangle_stripes_0,diamond_plain_0,triangle_plain_1,5,0,100000,11.5129254649702,triangle,stripes,0,diamond,plain,0,triangle,plain,1,medium,corrected
102,13,combine,triangle_plain_1,diamond_stripes_0,triangle_stripes_2,5,0,100000,11.5129254649702,triangle,plain,1,diamond,stripes,0,triangle,stripes,2,medium,corrected
102,14,combine,triangle_stripes_2,diamond_dots_0,triangle_dots_3,5,0,100000,11.5129254649702,triangle,stripes,2,diamond,dots,0,triangle,dots,3,medium,corrected
102,15,combine,triangle_dots_3,diamond_plain_0,triangle_plain_4,5,0,100000,11.5129254649702,triangle,dots,3,diamond,plain,0,triangle,plain,4,medium,corrected
102,16,combine,triangle_plain_4,diamond_checkered_0,triangle_checkered_5,5,0,100000,11.5129254649702,triangle,plain,4,diamond,checkered,0,triangle,checkered,5,medium,corrected
102,17,consume,triangle_checkered_5,,,5,100000,200000,12.2060726455302,triangle,checkered,5,,,0,,,0,medium,corrected
102,18,combine,triangle_plain_0,diamond_dots_0,triangle_dots_1,5,0,200000,12.2060726455302,triangle,plain,0,diamond,dots,0,triangle,dots,1,medium,corrected
102,19,combine,triangle_dots_1,diamond_checkered_0,triangle_checkered_2,5,0,200000,12.2060726455302,triangle,dots,1,diamond,checkered,0,triangle,checkered,2,medium,corrected
102,20,combine,triangle_checkered_2,diamond_stripes_0,triangle_stripes_3,5,0,200000,12.2060726455302,triangle,checkered,2,diamond,stripes,0,triangle,stripes,3,medium,corrected
